arena,source,speaker,party,house,date,text_length,vader_label,vader_score,distilbert_label,distilbert_score,sentiment_label,sentiment_score,dominant_topic,dominant_frame,frame_utopian,frame_dystopian,frame_regulatory,frame_economic,frame_ethical,text_preview
parliament,ParlaMint,Anthony Giddens,Labour,Lords,2020-01-29,1869,POSITIVE,0.8597,POSITIVE,0.9958712458610535,POSITIVE,0.9277856229305268,4,economic_industrial,1,1,0,4,1,"My Lords, I failed my A-levels too, but somehow I struggled into your Lordships’ House. The Sutton Trust’s manifesto is admirable and I fully endorse its proposals. However, the changes sweeping throu"
parliament,ParlaMint,Ruth Lorraine Jones,Labour,Commons,2020-01-30,635,POSITIVE,0.7964,POSITIVE,0.9883669018745422,POSITIVE,0.8923834509372711,3,economic_industrial,0,0,0,1,0,"I was recently contacted by my constituent Yuko Moore, who has lived and worked in the United Kingdom for 13 years and was granted indefinite leave to remain. She is hard-working and is a valued worke"
parliament,ParlaMint,Elizabeth Mary Truss,Conservative,Commons,2020-01-30,2027,POSITIVE,0.9966,POSITIVE,0.9997352957725525,POSITIVE,0.9981676478862762,4,economic_industrial,3,0,0,6,0,"I agree with the hon. Gentleman. We want to have a great trading relationship with the EU, and we want to have a great trading relationship with the rest of the world. Our ambition is to ensure that 8"
parliament,ParlaMint,Barry Strachan Gardiner,Labour,Commons,2020-01-30,6364,POSITIVE,0.9817,NEGATIVE,-0.5173095464706421,POSITIVE,0.23219522676467896,3,regulatory_governance,1,1,8,4,7,"The hon. Gentleman tempts me, and I have a great deal of sympathy with his position. I believe that the decision that the Government have reached on Huawei is already a risk too far, so I share that v"
parliament,ParlaMint,Barry Strachan Gardiner,Labour,Commons,2020-01-30,5963,POSITIVE,0.4712,NEGATIVE,-0.9858404397964478,NEGATIVE,-0.25732021989822385,4,utopian_opportunity,3,2,1,3,0,"We cannot forget that this Government have continued to support the Kingdom of Saudi Arabia with arms sales, despite the humanitarian crisis in Yemen and despite the Court of Appeal ruling that such e"
parliament,ParlaMint,Andrew Griffith,Conservative,Commons,2020-01-30,5683,POSITIVE,0.9727,POSITIVE,0.9986017346382141,POSITIVE,0.9856508673191071,4,economic_industrial,1,1,2,10,0,"I pay tribute to the hon. Member for Streatham (Bell Ribeiro-Addy) for her maiden speech. She clearly holds her views with real passion, and we will hear more from her over the years. I also pay tribu"
parliament,ParlaMint,Robert William Henry Seely,Conservative,Commons,2020-01-30,6091,POSITIVE,0.994,NEGATIVE,-0.935430109500885,NEUTRAL,0.029284945249557492,4,ethical_rights,3,2,2,1,4,"That is an excellent idea, because we are a values leader in this world. I do not at all negate the role of soft power; I just think we need to get the integration of hard and soft power right I will "
parliament,ParlaMint,James Bethell,Conservative,Lords,2020-01-30,13841,POSITIVE,0.999,POSITIVE,0.9991291165351868,POSITIVE,0.9990645582675934,4,economic_industrial,8,1,5,9,3,"My Lords, like other noble Lords I start by thanking the noble Baroness, Lady Bakewell, for calling this important debate and for instigating a broad discussion of complex themes around genome editing"
parliament,ParlaMint,Alan William John West,Labour,Lords,2020-01-30,7077,POSITIVE,0.9966,POSITIVE,0.9948050379753113,POSITIVE,0.9957025189876556,4,utopian_opportunity,5,2,0,2,0,"My Lords, I too thank my noble friend Lord McConnell for securing this debate and for his splendid introduction to it There is no doubt that our nation needs to reassess its place in the world. We nee"
parliament,ParlaMint,Margaret Eileen Joyce Wheeler,Labour,Lords,2020-01-30,9485,POSITIVE,0.9955,POSITIVE,0.9968966245651245,POSITIVE,0.9961983122825623,4,dystopian_risk,1,3,2,1,2,"My Lords, I also thank my noble friend for securing this debate and pay tribute to his vital work across the international development field and on the all-party parliamentary group. The House will re"
parliament,ParlaMint,Richard Michael John Ogilvie Graham,Conservative,Commons,2020-02-03,481,POSITIVE,0.6423,POSITIVE,0.9848259687423706,POSITIVE,0.8135629843711853,4,economic_industrial,0,0,0,2,0,"What I hope we can still call the Prime Minister’s tour de force this morning laid out clearly that he did not believe we needed any further treaties or institutions to cover security, foreign and def"
parliament,ParlaMint,Anthony Howe Browne,Conservative,Commons,2020-02-03,5637,POSITIVE,0.9697,NEGATIVE,-0.5127364993095398,POSITIVE,0.2284817503452301,4,utopian_opportunity,2,0,1,1,0,My hon. Friend will be very welcome to come The Government are planning a new children’s hospital and a cancer hospital. It is proof of our Government’s commitment to the NHS. We are the life science 
parliament,ParlaMint,Sarah Ludford,Liberal Democrat,Lords,2020-02-03,943,POSITIVE,0.9345,NEGATIVE,-0.9994563460350037,NEUTRAL,-0.03247817301750183,4,regulatory_governance,0,0,2,0,0,"My Lords, will the Minister tell us how the categorical rejection of any regulatory alignment in the Statement squares with the robust commitments the Government signed up to in the political declarat"
parliament,ParlaMint,David Anderson,Crossbench,Lords,2020-02-03,6450,NEGATIVE,-0.9517,POSITIVE,0.9966247081756592,NEUTRAL,0.022462354087829595,4,dystopian_risk,1,4,3,4,1,"My Lords, having met a number of family members of those killed in the Manchester Arena, and having admired the remarkable strength and dedication of Figen Murray in her various interviews and public "
parliament,ParlaMint,Alexander Carlile,Crossbench,Lords,2020-02-03,4343,POSITIVE,0.9898,POSITIVE,0.9994668364524841,POSITIVE,0.9946334182262421,4,utopian_opportunity,3,0,2,2,1,"My Lords, it is an enormous pleasure and privilege to follow my noble friend Lord Anderson of Ipswich. He has given us a cogent and balanced picture of the issues that face us in this debate, and we a"
parliament,ParlaMint,Susan Williams,Conservative,Lords,2020-02-03,5914,POSITIVE,0.9963,POSITIVE,0.9990968704223633,POSITIVE,0.9976984352111816,4,economic_industrial,0,1,2,4,1,"My Lords, I thank everyone who has spoken in this debate, and I particularly thank the noble Lord, Lord Harris, for securing it, coming as it does today, the most unfortunate of days, following the at"
parliament,ParlaMint,Frederick Richard Penn Curzon,Conservative,Lords,2020-02-04,509,POSITIVE,0.9633,POSITIVE,0.9988924860954285,POSITIVE,0.9810962430477143,7,ethical_rights,1,0,2,1,3,"My Lords, public trust goes to the heart of the Government’s work on data science. People need to know that data is being used wholly ethically by government. They can be reassured on that score by th"
parliament,ParlaMint,Frederick Richard Penn Curzon,Conservative,Lords,2020-02-04,715,POSITIVE,0.9509,POSITIVE,0.9958223104476929,POSITIVE,0.9733611552238464,4,ethical_rights,0,0,1,0,2,"I recognise the noble Baroness’s concern on universal credit. It is slightly wide of the Question on which I have been briefed; nevertheless, her points are well made. She asks how people can trust th"
parliament,ParlaMint,Sally Rachel Hamwee,Liberal Democrat,Lords,2020-02-04,7076,POSITIVE,0.8639,POSITIVE,0.5144867300987244,POSITIVE,0.6891933650493622,3,ethical_rights,2,2,2,0,4,"My Lords, I thank the Minister for her explanation of the Bill. We understand its limited scope but she will understand that the subject of extradition is bound to tempt observations on the whole issu"
parliament,ParlaMint,Lindsay Harvey Hoyle,Labour,Commons,2020-02-05,11137,POSITIVE,0.9713,NEGATIVE,-0.751056432723999,POSITIVE,0.11012178363800051,3,economic_industrial,2,1,4,6,1,"I thank the hon. Member for giving me notice of her intention to raise that point of order. It is not a matter for the Chair to police the accuracy of statements in the Chamber, but she has rightly ra"
parliament,ParlaMint,Damian Patrick George Hinds,Conservative,Commons,2020-02-05,3089,POSITIVE,0.9919,POSITIVE,0.9990987777709961,POSITIVE,0.995499388885498,4,utopian_opportunity,5,0,0,2,0,"My hon. Friend has made a good point about walking. Along with cycling, it is an important part of the picture, as are buses, which so many Members have mentioned today. I hope that the potential for "
parliament,ParlaMint,Fabian Hamilton,Labour,Commons,2020-02-06,3757,NEGATIVE,-0.8924,NEGATIVE,-0.9897444844245911,NEGATIVE,-0.9410722422122955,4,dystopian_risk,0,2,0,1,2,"I will come on to mention that very issue on how far we compromise our high moral values in this country in favour of trade deals that we so desperately need. The sheer number of countries, and the ri"
parliament,ParlaMint,Christine Mary Crawley,Labour,Lords,2020-02-06,3665,POSITIVE,0.9941,POSITIVE,0.999006450176239,POSITIVE,0.9965532250881195,4,economic_industrial,0,1,1,2,0,"My Lords, it is good to take part in this debate secured by my noble friend Lord Hunt of Kings Heath, whose commitment to and leadership in the NHS is known to us all. I am also delighted to follow th"
parliament,ParlaMint,Desmond Browne,Labour,Lords,2020-02-06,12938,POSITIVE,0.9959,POSITIVE,0.6491612195968628,POSITIVE,0.8225306097984314,4,utopian_opportunity,6,4,3,4,2,"My Lords, in opening this debate, I am conscious that I am neither a scientist nor an engineer nor an economist. I claim no expertise in any of the many diverse issues that climate change raises and w"
parliament,ParlaMint,Alec Broers,Crossbench,Lords,2020-02-06,4897,POSITIVE,0.5122,NEGATIVE,-0.9715767502784729,NEGATIVE,-0.22968837513923646,4,utopian_opportunity,4,0,0,4,0,"My Lords, I welcome this debate and the Absolute Zero report by UK FIRES. It is essential that academic experts with experience in energy issues, both technical and social, work closely with politicia"
parliament,ParlaMint,Margaret Olivia Hillier,Labour,Commons,2020-02-10,651,NEGATIVE,-0.5517,NEGATIVE,-0.996046245098114,NEGATIVE,-0.7738731225490569,4,unclassified,0,0,0,0,0,"The hon. Gentleman raised the issue of employer checks. One of the big concerns for many of my constituents is that they are required to have a biometric residence permit, because their little piece o"
parliament,ParlaMint,Stuart Campbell McDonald,SNP,Commons,2020-02-10,6712,NEGATIVE,-0.9789,POSITIVE,0.9876773953437805,NEUTRAL,0.004388697671890263,4,dystopian_risk,1,3,1,2,2,"It is good to have the opportunity to take part in this debate. Of course we must pass this Bill, because the victims of the outrageous Windrush fiasco must be compensated, but it must be done fairly "
parliament,ParlaMint,Alec Broers,Crossbench,Lords,2020-02-10,313,POSITIVE,0.8126,NEGATIVE,-0.848837673664093,NEUTRAL,-0.018118836832046514,4,unclassified,0,0,0,0,0,"My Lords, is the Minister aware of Taiwan’s importance when it comes to semiconductor technology? Taiwan leads the world in making semiconductor chips. In fact, it is said that the latest artificial i"
parliament,ParlaMint,Charlotte Vere,Conservative,Lords,2020-02-12,3221,POSITIVE,0.9792,NEGATIVE,-0.9613807797431946,NEUTRAL,0.00890961012840269,3,regulatory_governance,0,0,2,0,1,"The noble Baroness makes a couple of very interesting points, including that in many cases, people do not intend to commit these offences and if given a slap on the wrist and a fixed-penalty notice, t"
parliament,ParlaMint,Timothy Francis Clement-Jones,Liberal Democrat,Lords,2020-02-12,6526,NEGATIVE,-0.8354,NEGATIVE,-0.9885165691375732,NEGATIVE,-0.9119582845687866,7,regulatory_governance,2,4,9,1,5,"My Lords, first, a big thank you to all noble Lords who are taking part in the debate this evening. Over the past few years we have seen a substantial increase in the adoption of algorithmic decision-"
parliament,ParlaMint,Timothy Francis Clement-Jones,Liberal Democrat,Lords,2020-02-12,1462,POSITIVE,0.9386,NEGATIVE,-0.9851042628288269,NEUTRAL,-0.023252131414413457,7,regulatory_governance,1,1,4,2,4,"My Lords, I take entirely the noble Lord’s point, but there is a big distinction between what the Government can do about the use of algorithms in the public sector and what the private sector should "
parliament,ParlaMint,Kate Rock,Conservative,Lords,2020-02-12,5044,POSITIVE,0.9803,POSITIVE,0.9937584400177002,POSITIVE,0.9870292200088501,7,regulatory_governance,3,3,4,1,3,"My Lords, I congratulate the noble Lord, Lord Clement-Jones, on securing this important debate. It is a topic that I know is close to his heart. I had the privilege of serving on the Select Committee "
parliament,ParlaMint,Anthony Giddens,Labour,Lords,2020-02-12,4231,POSITIVE,0.9823,POSITIVE,0.9088629484176636,POSITIVE,0.9455814742088318,4,regulatory_governance,2,2,4,1,3,"My Lords, as we have six minutes, let me also congratulate the noble Lord, Lord Clement-Jones, on having introduced this debate so ably and say what an excellent and, if I might say so, affable chairm"
parliament,ParlaMint,Steven Croft,Bishops,Lords,2020-02-12,4083,POSITIVE,0.9936,POSITIVE,0.859284520149231,POSITIVE,0.9264422600746155,4,ethical_rights,3,4,3,1,6,"My Lords, I declare an interest as a board member of the CDEI and a member of the Ada Lovelace Institute’s new Rethinking Data project. I am also a graduate of the AI Select Committee. I am grateful t"
parliament,ParlaMint,John Taylor,Non-affiliated,Lords,2020-02-12,1890,POSITIVE,0.9867,POSITIVE,0.9873847961425781,POSITIVE,0.987042398071289,4,utopian_opportunity,2,2,1,0,1,"My Lords, I also thank the noble Lord, Lord Clement-Jones, for securing this timely and important debate. It is over only the last 20 years that we have seen the meteoric growth of artificial intellig"
parliament,ParlaMint,John Taylor,Non-affiliated,Lords,2020-02-12,2857,POSITIVE,0.8354,NEGATIVE,-0.9943267703056335,NEGATIVE,-0.07946338515281676,4,utopian_opportunity,4,1,4,2,3,"I see there is a consensus there, and I am grateful I am pleased that all seven local authorities in the West Midlands Combined Authority have appointed a digital champion and co-ordinator, but in oth"
parliament,ParlaMint,Desmond Browne,Labour,Lords,2020-02-12,4453,POSITIVE,0.9972,POSITIVE,0.9888648986816406,POSITIVE,0.9930324493408202,4,regulatory_governance,1,0,5,0,0,"My Lords, it is a pleasure to follow the noble Lord. At the heart of his speech he made a point that I violently agree with: the pace of science and technology is utterly outstripping the ability to d"
